Date,FibonacciLevels,PBDT,RSI,macd,Volume,EPS (Rs),CI
2020-01-20,1652.2959084516506,140.86,77.63735719002247,44.354528247816006,1047368,7.64,25.387024734359525
2020-01-21,1635.8627210000427,140.86,76.66917474110407,48.772126222078896,317357,7.64,26.89040536245784
2020-01-22,1619.927389055264,140.86,77.41611260588415,52.33286078779179,736367,7.64,31.23321045507212
2020-01-23,1624.6581095998758,140.86,81.47638794747216,58.69336107691561,764590,7.64,25.57531793851176
2020-01-24,1642.4357731358027,140.86,76.34699987200385,61.56178353742507,1023849,7.64,26.16548768059056
2020-01-27,1655.283717294075,140.86,78.5340134219909,65.28052574581989,791549,7.64,24.78852738596164
2020-01-28,1667.0361036355337,140.86,73.62846364388852,65.99620074923996,681671,7.64,27.80015242219476
2020-01-29,1664.2972553322948,140.86,74.58601308188159,66.61918402997298,230705,7.64,29.00401748316701
2020-01-30,1673.4599918858044,140.86,74.85461126463441,66.57054346637051,634505,7.64,30.29614766398433
2020-01-31,1649.7561208097325,140.86,66.57365696900322,63.342627053585375,377299,7.64,31.840202604748605
2020-02-03,1609.4696510027818,140.86,70.64770262044274,62.92416539756982,584886,7.64,33.005881271463146
2020-02-04,1654.287926533843,140.86,64.73670937941097,59.90888905597217,384789,7.64,39.42991858576309
2020-02-05,1643.3323513403834,140.86,61.68849201279308,55.78324461551438,438855,7.64,54.05923157240528
2020-02-06,1615.6445841416614,140.86,58.96244732038032,50.93002211401722,552992,7.64,65.98030622600936
2020-02-07,1621.4212168130632,140.86,61.62799332727354,47.98528045235662,554048,7.64,66.42437459582911
2020-02-10,1627.8948798475444,140.86,62.00243323058741,45.333891116484665,778081,7.64,67.06305976850575
2020-02-11,1662.2554171555976,140.86,66.46028190622428,45.30221583883304,606839,7.64,67.88905445699154
2020-02-12,1663.7991959657454,140.86,62.92287493839172,43.621032517011145,728165,7.64,68.40309484630266
2020-02-13,1648.3120991226774,140.86,64.60533983425461,42.7522230534953,902548,7.64,68.83691746390974
2020-02-14,1667.6834078053678,140.86,65.85332653779074,42.29142786298712,3179224,7.64,59.46637474584224
2020-02-17,1693.2297260491955,140.86,67.3374381804966,42.2945895489795,808709,7.64,59.90788397424953
2020-02-18,1777.189148950436,140.86,74.13968627752523,46.57014346853634,1860803,7.64,51.269386461258286
2020-02-19,1743.6253059455698,140.86,74.67121507937549,49.8341427454352,1029649,7.64,50.168287137364295
2020-02-20,1771.06398816202,140.86,76.54401402504193,53.42837420379465,799535,7.64,46.52371043004174
2020-02-24,1806.221438040176,140.86,75.57580010301072,55.377289573762255,708469,7.64,47.748906315409286
2020-02-25,1805.951017381035,140.86,74.4041637994534,55.97465421855191,459592,7.64,47.725862853525165
2020-02-26,1792.9301530017487,140.86,67.42508813502843,53.95423460353868,494854,7.64,47.971212127274505
2020-02-27,1798.9667638184253,140.86,70.980601757429,54.00097547636915,919960,7.64,49.40107164075111
2020-02-28,1795.7240112361228,140.86,56.85604104580939,48.67841976010618,1234826,7.64,51.07404387489233
2020-03-02,1773.9229312196371,140.86,55.41156257449868,43.37653397329973,980080,7.64,55.82155578935913
2020-03-03,1749.2780827344998,140.86,54.821904434380905,38.50146352525144,672514,7.64,56.04553994819849
2020-03-04,1768.036016392786,140.86,59.61975635002628,36.59519173268927,1164850,7.64,56.408349858650034
2020-03-05,1764.893034389648,140.86,53.78113988328182,32.45202922233216,661463,7.64,61.7070378552025
2020-03-06,1706.1748466929455,140.86,47.011422813188034,25.78771889633504,498503,7.64,62.32029709186735
2020-03-09,1668.01033504205,140.86,40.1844417635803,16.45201570344807,486073,7.64,47.60790785491957
2020-03-11,1639.1252069588872,140.86,38.714936554040335,8.022968184533966,617459,7.64,47.54767103114308
2020-03-12,1586.4930888533158,140.86,27.45976093631837,-8.323153273716343,1279868,7.64,29.65426605814088
2020-03-13,1594.9242070107302,140.86,28.502847568403183,-20.5853816358574,828569,7.64,20.511321596226896
2020-03-16,1537.4530059234166,140.86,25.63297702013331,-33.209353000035435,1197701,7.64,20.79711392937941
2020-03-17,1515.5520488028562,140.86,22.841003400596293,-46.3867641530594,610719,7.64,23.22219100948816
2020-03-18,1450.7474190317016,140.86,16.70973971182852,-67.64778677458867,1731130,7.64,15.742347042879718
2020-03-19,1245.4576553014008,140.86,13.856669907496013,-91.70067454945617,2412020,7.64,8.150079012325007
2020-03-20,1397.2674229733325,140.86,35.118331106906524,-94.9468065118408,2002316,7.64,12.222020383756565
2020-03-23,1296.443308561945,140.86,27.076912617727544,-112.66903886453542,816579,7.64,15.635288452820555
2020-03-24,1262.1702327530277,140.86,26.99058129693327,-125.48092189774889,1641749,7.64,18.64591220388877
