,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Debt-Equity_Ratio,Current_Ratio,Asset_Turnover_Ratio,Inventory_Turnover_Ratio,Debtors_Turnover_Ratio,Interest_Coverage_Ratio,Operating_Margin,Net_Profit_Margin,Return_On_Capital_Employed,Return_On_Net_Worth,Revenue,Other Income,Total Income,Expenditure,Operating Profit,Interest,PBDT,Depreciation,PBT,Tax,Net Profit,EPS (Rs)
257,2019-03-19,1908.4493805903376,1908.4493805903376,1875.6390702575272,1901.6805419921875,2373993,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
258,2019-03-20,1906.569198699484,1922.3633089718455,1880.245758086276,1894.3946533203125,3091165,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
259,2019-03-22,1894.3476211763823,1895.287744065304,1864.545771502016,1885.5574951171875,3148149,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
260,2019-03-25,1887.5786591979888,1887.5786591979888,1858.810808863976,1865.438720703125,2429205,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
261,2019-03-26,1865.2038353467815,1875.498135206984,1840.807691973373,1863.9346923828125,2316539,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
262,2019-03-27,1874.6050557417616,1878.365547328004,1843.581000155263,1850.06787109375,2266166,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
263,2019-03-28,1861.4432917717788,1893.9715202818347,1854.674452978864,1880.52783203125,4054489,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
264,2019-06-03,2069.210236833713,2113.0668726705967,2054.7792603654216,2108.037353515625,3682419,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
265,2019-06-04,2107.7530595579638,2107.7530595579638,2061.3142556378466,2068.990966796875,2408658,18.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
266,2019-06-06,2084.060135166054,2084.060135166054,2039.5167853012044,2052.8798828125,3735467,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
267,2019-06-07,2060.366512959064,2075.340704085369,2030.133996604084,2067.71142578125,2659446,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
268,2019-06-10,2081.880249261696,2118.9840497502614,2071.265710337077,2114.861328125,2080593,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
269,2019-06-11,2120.07341720682,2145.6147113840725,2114.387033432461,2135.047607421875,3048937,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
270,2019-06-12,2127.655538825261,2148.410749747939,2103.014539266483,2142.724365234375,2404448,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
271,2019-06-13,2145.6624714035643,2165.564817648916,2125.8075579728093,2136.280029296875,3320916,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
272,2019-06-14,2139.2651950601835,2144.8095123948688,2117.230455538576,2136.658935546875,2131408,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
273,2019-06-17,2138.0806017938453,2143.7669863730844,2124.2910729132745,2131.635986328125,1489497,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
274,2019-06-18,2126.707902678263,2141.8715953889814,2114.576902233771,2133.199951171875,1877447,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
275,2019-06-19,2137.132579632801,2157.034922946454,2125.901879068276,2141.7763671875,1652817,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
276,2019-06-20,2113.439416801896,2164.616873531628,2096.380264558652,2158.883056640625,2199377,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
277,2019-06-21,2165.564841776568,2172.6728226576724,2124.812418058234,2132.252197265625,3871804,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
278,2019-06-24,2136.327619329596,2160.826556835036,2133.152859488337,2156.561767578125,1382424,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
279,2019-06-25,2151.348877462359,2155.566233170894,2132.868127193409,2149.263916015625,1386077,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
280,2019-06-26,2146.610294932322,2148.316256674412,2132.3943327142274,2136.374755859375,1762224,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
281,2019-06-27,2137.1326849073503,2145.6622610333666,2124.148820858105,2134.810791015625,2813464,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
282,2019-06-28,2141.8717514097666,2143.719780317584,2106.33184403018,2110.7861328125,2372928,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32657,2205,34862,22996,27589,233,2919,636,10997,2283,8714,23.22
283,2019-09-03,2156.3739046689234,2181.262402911492,2124.978194166279,2138.89501953125,2545060,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
284,2019-09-04,2151.6238842477205,2156.373605846501,2121.2256660155235,2133.0048828125,2228092,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
285,2019-09-05,2129.965029594066,2140.841845274089,2096.812066813211,2104.41162109375,2055943,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
286,2019-09-06,2105.07690201934,2121.7009299008105,2082.848294648701,2087.5029296875,1890550,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
287,2019-09-09,2089.877388922927,2092.584822853845,2070.688561099541,2073.5859375,1703945,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
288,2019-09-11,2076.5782717790667,2085.127770610728,2039.1030149509509,2046.1800537109373,2627440,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
289,2019-09-12,2047.1302315559756,2056.629675785933,2014.2147500671804,2026.801513671875,2118859,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
290,2019-09-13,2028.1314527949,2049.9326320978444,2009.6550791522743,2034.7335205078125,2291174,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
291,2019-09-16,2051.832271078298,2064.6089763181158,2019.9615914616472,2042.38037109375,2597948,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
292,2019-09-17,2047.0826649647368,2048.6026687924723,2000.2030473683055,2016.3994140625,2796530,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
293,2019-09-18,2019.961334258502,2035.682957776287,2007.374573109094,2031.5032958984373,1454663,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
294,2019-09-19,2028.131428662025,2028.8914306164909,1986.3338722867888,1996.7357177734373,1652691,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
295,2019-09-20,1999.5375092035267,2022.8111427482568,1954.0352735310048,1962.062255859375,6941979,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
296,2019-09-23,1993.9334032521645,1993.9334032521645,1876.140291292532,1914.8980712890625,6323401,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
297,2019-09-24,1914.1378950389912,1957.8353358190377,1912.238006309424,1942.3511962890625,4620978,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
298,2019-09-25,1961.6353473946583,1987.2838483049036,1956.933168611788,1983.9114990234373,4002232,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
299,2019-09-26,1992.8881229273536,2001.532709123463,1959.735158482062,1983.1038818359373,4234281,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
300,2019-09-27,1980.6340152386783,1980.8239577290396,1948.7157915776183,1953.22802734375,2046795,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
301,2019-09-30,1958.6427715643983,1998.6828315287848,1956.885281820008,1994.2181396484373,2620039,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32387,2638,35025,23393,27839,99,2897,664,10869,2233,8636,23.02
302,2019-12-02,1995.8983337120376,2003.3586830875763,1953.2674955162463,1958.160400390625,3809860,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
303,2019-12-03,1964.6032106532869,1997.835931310184,1947.4540358552229,1987.17822265625,4664774,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
304,2019-12-04,1989.1160031507472,2017.213598908844,1981.849383558136,2013.822509765625,3334301,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
305,2019-12-05,2018.1825194257692,2060.619625952374,2003.988483505726,2055.290771484375,3902721,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
306,2019-12-06,2057.9072339245545,2061.782765438537,2035.622927719157,2057.519775390625,1829461,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
307,2019-12-09,2061.733681964445,2061.733681964445,1989.6004196820636,1996.3341064453125,2244747,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
308,2019-12-10,1995.8982955397596,1996.7219404247849,1940.9142041456423,1950.2154541015625,4520045,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
309,2019-12-11,1962.3750080107225,1984.271732972166,1944.3053223349093,1978.361572265625,4943024,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
310,2019-12-12,1987.275218398695,2018.81215815756,1922.2631005714031,1958.014892578125,7137306,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
311,2019-12-13,1960.049629236289,2012.7567515394812,1944.547506612572,2006.7982177734373,5711133,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
312,2019-12-16,2030.7781459386388,2069.533454067239,2015.566734806889,2060.5712890625,5574177,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
313,2019-12-17,2060.328787833509,2101.5062971130405,2053.062168548886,2097.582275390625,6059673,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
314,2019-12-18,2106.351171694802,2134.8847223651023,2086.0046332377683,2100.295654296875,8251081,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
315,2019-12-19,2111.970516222347,2166.906116948948,2100.101703375209,2159.68798828125,6251505,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
316,2019-12-20,2150.9195828488923,2176.7887034960527,2139.535211182913,2153.729248046875,5548338,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
317,2019-12-23,2141.23066481582,2172.186418294819,2141.23066481582,2162.25537109375,2247329,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
318,2019-12-24,2169.328253535113,2173.7367169017125,2142.3447771128644,2146.656494140625,1805896,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
319,2019-12-26,2147.431705388461,2159.6397230703838,2126.8914376998414,2133.431396484375,1880367,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
320,2019-12-27,2139.292763531954,2157.1201086106125,2108.288520582216,2130.08837890625,2720261,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
321,2019-12-30,2138.3238570417493,2155.7637435060683,2109.3543624767926,2115.264404296875,2288830,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
322,2019-12-31,2120.883890388909,2128.634950746658,2090.315598794321,2094.433349609375,1909289,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,33040,1206,34246,23595,26984,200,2768,677,9774,2091,7683,20.47
323,2020-03-02,1976.1534201706045,1994.555391089704,1928.2789925999523,1943.427978515625,2667076,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
324,2020-03-03,1961.587110736756,2000.4304198602565,1953.818448912056,1977.318603515625,2757585,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
325,2020-03-04,1996.5459496410729,2033.884030514664,1966.442387170804,2022.9593505859373,3237002,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
326,2020-03-05,2025.387405292049,2085.643142136473,2023.7852134594627,2063.599609375,3937056,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
327,2020-03-06,2037.3316174834429,2062.2397952862475,2011.695127615284,2055.248046875,2595027,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
328,2020-03-09,2014.996732784812,2019.7549434901712,1879.0451459945116,1915.3150634765625,4940975,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
329,2020-03-11,1877.1028591583356,1929.832697186121,1864.478784057943,1897.2042236328125,6796449,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
330,2020-03-12,1848.941550607848,1853.214338403462,1707.5033247747558,1718.6707763671875,8728786,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
331,2020-03-13,1639.0906682552577,1767.370681364933,1462.499286245634,1754.06689453125,8029720,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
332,2020-03-16,1704.2501494397063,1788.977115558575,1627.388929533255,1647.3447265625,7844271,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
333,2020-03-17,1679.9732601225592,1680.9443429318787,1576.213085654858,1610.0552978515625,5713248,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
334,2020-03-18,1628.3116034916454,1663.9988945733337,1580.6799471623856,1606.559326171875,7258778,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
335,2020-03-19,1525.6638823412932,1648.6697419364482,1512.996527465653,1600.6412353515625,5135111,12.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
336,2020-03-20,1594.4300981139868,1828.214633972418,1591.4955641910776,1758.2259521484375,8547498,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
337,2020-03-23,1584.6480387525182,1711.8111529733994,1582.4471386986954,1633.263427734375,7003490,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
338,2020-03-24,1616.9769557782056,1731.3748084980118,1597.217691404568,1665.983642578125,6350865,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
339,2020-03-25,1662.9024613385905,1770.5020323663814,1643.338902969901,1712.1048583984375,2765520,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
340,2020-03-26,1791.6305067638446,1792.0707584354593,1684.9602850211534,1751.8675537109375,4556067,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
341,2020-03-27,1780.2837464031245,1809.6290828822969,1712.2025896527402,1784.685546875,4331250,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
342,2020-03-30,1727.4622289675287,1863.4289615986083,1725.0657407952588,1739.689453125,8513547,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
343,2020-03-31,1797.3039453792733,1814.5198510823725,1741.1565147852411,1786.25048828125,3927593,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,33222,2033,35255,23969,27929,211,2848,724,10351,2124,8227,21.92
344,2020-06-01,1946.573958882433,2015.0464096973933,1937.86815196895,2000.6182861328125,3747773,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
345,2020-06-02,2015.241955920956,2035.5881029344043,1995.531767796868,2002.476806640625,2443886,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
346,2020-06-03,2012.9741553145325,2024.648592884849,1981.7275142955275,2007.382080078125,3699799,6.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
347,2020-06-04,2007.970882506094,2060.211971790789,2007.970882506094,2051.922119140625,4048593,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
348,2020-06-05,2051.97101369606,2058.249658507072,2001.6429355350092,2009.4422607421875,3573289,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
349,2020-06-08,2038.8736715297207,2055.306311490324,2023.0297592542736,2032.496826171875,2957841,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
350,2020-06-09,2024.0108818361407,2055.796908596877,2021.2147845080965,2032.791259765625,2909439,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
351,2020-06-10,2037.6963199870715,2091.605138096473,2034.2135336974843,2068.795654296875,5168397,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
352,2020-06-11,2060.211901060491,2065.117167491587,2022.735713429907,2028.4747314453125,2269513,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
353,2020-06-12,1973.0942987122935,2010.374323161071,1972.898135960292,2000.858154296875,2842642,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
354,2020-06-15,2000.4657056881729,2019.988689778862,1963.038499359278,1991.4400634765625,2399022,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
355,2020-06-16,2025.874993153012,2034.6553719757928,1992.5191821277324,2007.038818359375,2146528,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
356,2020-06-17,2007.234910773268,2019.841540598523,1988.153473331908,2009.0008544921875,2703527,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
357,2020-06-18,2006.253910565422,2020.1848189118336,1986.8290081738269,1999.484619140625,1944389,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
358,2020-06-19,2003.3108576129132,2050.401416459838,1993.500324519804,2005.861572265625,5681758,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
359,2020-06-22,2011.1592505516476,2013.3666204607891,1980.8937804155737,1989.5269775390625,3196138,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
360,2020-06-23,1988.594881251793,2005.272786027955,1971.9169764756307,1996.7376708984373,4205944,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
361,2020-06-24,1995.4621258645252,2025.1389839310943,1993.107574330891,2003.5067138671875,2560937,0.0,0.0,0.03,2.47,5.18,17507.47,4.98,57.52,34.6,25.33,53.51,43.73,31624,706,32330,23030,25937,118,3086,739,8443,2347,6096,16.25
